Time,X_desired,Y_desired,X_actual,Y_actual,dX_desired,dY_desired,dX_actual,dY_actual,V_command,Omega_command,u_w1,u_w2
6.0,0.19239338310373036,-1.473708223847446,0.21308206056904283,-1.4714324350776145,0.04053406946039731,0.08047337278106509,0.016944128070552903,0.09140824595173604,0.0901053523037371,0.0774138250383019,0.00029012639245319357,-0.0013210661940502425
6.5,0.21246422535275922,-1.431681217323398,0.2133650631200608,-1.4473955182479796,0.03779915320718538,0.08333333333333334,0.0005662837679831426,0.04809750224519811,0.09150530272953977,0.05917468565096392,0.003633203167190067,0.0050950132012716936
7.0,0.23122014320994075,-1.3883392864075026,0.2133650631200608,-1.4473955182479796,0.03540586433219217,0.08560157790927021,0.0,0.0,0.09263479567455447,0.06565629928804644,0.0053260944422072135,0.014465780974974727
7.5,0.24883633020256635,-1.3439858751901859,0.20664709460990258,-1.3427715523373194,0.03335420283541768,0.08727810650887574,-0.013441801759071436,0.20933926779984607,0.09343431234060025,-0.0891086919311775,0.008898524018715288,-0.012327548414383684
8.0,0.2654879798579278,-1.2989244277618748,0.20542014110712598,-1.3300216697880545,0.031644168716861897,0.08836291913214991,-0.002450618716926802,0.02546559486006534,0.09385818499915756,-0.02505376462976726,0.009416262618459056,0.009399456629826428
8.5,0.2813502857033169,-1.2534583882129948,0.20542014110712598,-1.3300216697880545,0.03027576197652483,0.0888560157790927,0.0,0.0,0.09387232448061333,-0.02538957732166498,0.010620590657271575,0.016541929735415236
9.0,0.29659844126602486,-1.207891200633973,0.17821628300919462,-1.2426666107344868,0.02924898261440648,0.08875739644970415,-0.05436499468057265,0.17457293387107636,0.09345254629226434,-0.20799552196143786,0.020199613555180938,-0.005104012732085845
9.5,0.31140764007334376,-1.1625263091152354,0.17169308448154175,-1.2063832312239453,0.02856383063050683,0.08806706114398422,-0.013047025407264086,0.07257025404464759,0.09258347411296755,-0.16262181471540646,0.018132541162957296,0.005935372920804658
10.0,0.3259530756525649,-1.1176671577472082,0.1637465037272228,-1.1607734196039095,0.02822030602482591,0.08678500986193295,-0.015923761464531446,0.09139525327102906,0.09125800572481642,-0.20890682793643092,0.02063506394146995,0.0038496018447605196
10.5,0.3404099415309803,-1.0736171906203178,0.16212446650638876,-1.1503169686753265,0.028218408797363686,0.0849112426035503,-0.0032364753717244715,0.020863914509065863,0.0894773586754443,-0.19124181197458515,0.02097403591936797,0.014074710614949316
11.0,0.35495343123588147,-1.0306798518249911,0.1622372267924153,-1.1502996845714606,0.028558138948120194,0.08244575936883627,0.0002260811523028806,3.465413450272893e-05,0.08725176524337026,-0.19458373174942695,0.02210482622392835,0.0202030937980803
11.5,0.3697587382945598,-0.9891585854516535,0.1628954654308115,-1.1498314762785855,0.029239496477095398,0.07938856015779093,0.0013135090991776592,0.0009343053068114057,0.08460196001370927,-0.2078753920796143,0.023478926024166603,0.023912714567791156
12.0,0.3850010562343073,-0.9493568355907321,0.16238809099488122,-1.1484216915367886,0.030262481384289344,0.07573964497041422,-0.0010158605700150754,0.002822658435233328,0.08156170424763604,-0.22683579498834022,0.025389130719373054,0.02719818424812374
12.5,0.4008555785824152,-0.9115780463326529,0.14329973598421086,-1.107648674826015,0.031627093669701956,0.07149901380670612,-0.0382258696294142,0.08165103909230065,0.0781817243946669,-0.36757946488870397,0.032740880589732055,0.018591860320776758
13.0,0.4174974988661756,-0.8761256617678423,0.12132349941826437,-1.0553914075245983,0.03333333333333332,0.06666666666666671,-0.043868152813674795,0.10431402941647709,0.07453559924999302,-0.4670026013638684,0.03733754855949194,0.014161838300694552
13.5,0.43510201061288,-0.8433031259867269,0.09921367591467592,-0.9949326513732314,0.03538120037518338,0.06124260355029586,-0.04429955787077913,0.1211360265489279,0.07072825340419193,-0.5757293917655011,0.04155690929441666,0.009173610238787249
14.0,0.45384430734981995,-0.8134138830797324,0.08643616732682402,-0.9356476973277464,0.03777069479525217,0.05522682445759371,-0.025558393027749184,0.11858557133486436,0.06690760438833511,-0.6471490578985897,0.04307372278459973,0.005887506737074341
14.5,0.4738995826042872,-0.7867613771372857,0.08643267444221774,-0.8707708096982186,0.04050181659353966,0.0486193293885602,-6.970154804424143e-06,0.1294637530233266,0.06327903552970793,-0.721314276216037,0.042797569491041354,0.00031650089261665675
15.0,0.49544302990357314,-0.7636490522498127,0.09561858391463847,-0.8165768666935611,0.04357456577004588,0.041420118343195284,0.01841310274740719,0.10863144730827835,0.06011962230097887,-0.7529324165453603,0.04249859090115734,-0.0014283514521334683
15.5,0.5186498427749696,-0.7443803525077402,0.11829325008990912,-0.7657392383783829,0.04698894232477079,0.033629191321499025,0.04530845615318326,0.101583610344931,0.0577830702692287,-0.7628451569794048,0.040203707885664804,-0.0046595533152789265
16.0,0.5436952147457685,-0.7292587220014943,0.1512022691660457,-0.7214417660500644,0.05074494625771442,0.02524654832347145,0.06585927179860475,0.08865044756613248,0.056678371297592026,-0.7365874927435153,0.03773786200388325,-0.0071220855194090976
16.5,0.5707543393432613,-0.7185876048215016,0.19926094027687968,-0.6878383224013631,0.05484257756887675,0.01627218934911251,0.09603207814471719,0.06714726919854862,0.057205703042717986,-0.6453649395918347,0.03303038984905411,-0.008162436226957464
17.0,0.6000024100947396,-0.7126704450581878,0.24595581692061474,-0.6676161539026649,0.059281836258257836,0.0067061143984221,0.09337519369029418,0.04043803166695055,0.05965993698015124,-0.5287388005770572,0.03199532357420885,-0.00787862084240513
17.5,0.6316146205274946,-0.7118106868019796,0.29539259509250093,-0.6615203626595267,0.06406272232585765,-0.003451676528599623,0.09898263230166629,0.012205032073679815,0.06415564248496017,-0.38655510266605764,0.030130211545918502,-0.0065947032744732275
18.0,0.6657661641688186,-0.7163117741433038,0.3472658613734047,-0.6700634189309702,0.06918523577167611,-0.014201183431952591,0.10371483185188425,-0.017080891723606877,0.07062768904367732,-0.2486501288749895,0.02839707067152058,-0.0043368646920679335
18.5,0.7026322345460034,-0.7264771511725865,0.38516356321357237,-0.6955310296105311,0.0746493765957133,-0.02554240631163704,0.07570436287681925,-0.050874041086247275,0.07889831396371778,-0.1039395135144047,0.031641368505132515,-0.0005614486787445107
19.0,0.7423880251863402,-0.742610261980253,0.413100462092692,-0.7296263606066873,0.08045514479796921,-0.03747534516765283,0.055892347235662033,-0.06821330053123065,0.08875489744175762,-0.0016361432181993046,0.03538503606559553,0.0017754053990012063
19.5,0.7852087296171202,-0.7650145506567312,0.43074556752333076,-0.7670442348414953,0.08660254037844384,-0.04999999999999996,0.035300394547868374,-0.0748573438012848,0.09999999999999996,0.07126369266269811,0.04057653079243649,0.002688702798604896
