Time,X_desired,Y_desired,X_actual,Y_actual,dX_desired,dY_desired,dX_actual,dY_actual,V_command,Omega_command,u_w1,u_w2
5.0,0.7544921515452242,-0.8217630845521837,0.8102804816893939,-0.8219428469144231,0.047028784101477275,0.07297830374753451,0.046075468922120416,0.08681872587883085,0.08681900340323409,0.16512128872364645,-0.005483501496481287,-0.0013660659769056962
5.5,0.7777184231598231,-0.7832762590831096,0.8235290871965096,-0.7797705705941889,0.04361061309182793,0.07702169625246548,0.026536639806057506,0.08447006033280409,0.08851117029986762,0.1250901422675012,-0.0028736690750916128,-0.0010954052569259354
6.0,0.7992793833279911,-0.7428676210413355,0.8312980504361334,-0.7344415228820338,0.040534069460397296,0.08047337278106509,0.015524882673519144,0.09058198960761749,0.09010535230373709,0.08457908315422777,-0.0007009480321264121,-0.0018534714985854127
6.5,0.8193502255770201,-0.7008406145172875,0.833131638736005,-0.6850890123053653,0.03779915320718537,0.08333333333333334,0.003670610656076531,0.0987974515541611,0.09150530272953976,0.03799138502804036,0.0020347129392123877,-0.003121572043274994
7.0,0.8381061434342016,-0.6574986836013922,0.8310119520440379,-0.6495981581279864,0.035405864332192165,0.08560157790927021,-0.004238732668213273,0.07097098056733962,0.09263479567455447,0.015253777252034072,0.0046738788390569205,0.0006730071868524784
7.5,0.855722330426827,-0.6131452723840757,0.8231361431949147,-0.5952887453112018,0.03335420283541767,0.08727810650887574,-0.015745243476582155,0.1085748707532031,0.09343431234060023,-0.04967070710857276,0.008168563354391215,-0.003915329131720125
8.0,0.8723739800821888,-0.5680838249557644,0.8125467247913989,-0.5533442780001433,0.03164416871686189,0.08836291913214991,-0.02117841266355898,0.08388725459859311,0.09385818499915756,-0.08104825739046001,0.01126498366712108,-0.0010263882422064275
8.5,0.8882362859275775,-0.5226177854068845,0.7987567166275314,-0.5101114741138366,0.030275761976524828,0.0888560157790927,-0.027598348093336045,0.08652307935767026,0.09387232448061333,-0.1272099989342379,0.014735367936990696,-0.0010173374871625465
9.0,0.9034844414902857,-0.4770505978278627,0.7853320092746834,-0.46798167197332563,0.029248982614406453,0.08875739644970415,-0.02681413819389491,0.0841488985186295,0.09345254629226434,-0.16416207268409408,0.01742155530239037,-0.00044604279234624066
9.5,0.9182936402976045,-0.43168570630912495,0.7714251122840202,-0.42562256886736993,0.02856383063050683,0.08806706114398422,-0.027871872787288154,0.08489510880432,0.09258347411296755,-0.20594534909560133,0.02033042314313793,-0.00028911851020907995
10.0,0.9328390758768257,-0.38682655494109797,0.7572426797354745,-0.37939262498812176,0.028220306024825892,0.08678500986193295,-0.028357387510682067,0.09243551335030718,0.0912580057248164,-0.2532955652466643,0.023217408967685912,-0.0013084433441350437
10.5,0.9472959417552412,-0.34277658781420756,0.743930696495007,-0.33302187145357287,0.028218408797363696,0.0849112426035503,-0.0265823276553527,0.09259646303744057,0.0894773586754443,-0.29835466043151454,0.025816598171295068,-0.001743993679452495
11.0,0.9618394314601422,-0.2998392490188808,0.7336777240587458,-0.2768821490450204,0.028558138948120176,0.08244575936883627,-0.02051128504893155,0.11230868473002618,0.08725176524337025,-0.351030744386804,0.027723113139844813,-0.005282002533505033
11.5,0.9766447385188207,-0.2583179826455432,0.7270299310087809,-0.22552932861776567,0.02923949647709541,0.07938856015779093,-0.013294888755262762,0.10270025401180978,0.08460196001370929,-0.3921023025178837,0.029214919274239803,-0.005610034788179636
12.0,0.991887056458568,-0.21851623278462184,0.730858840611296,-0.17202568209667127,0.030262481384289316,0.07573964497041422,0.007660887721611889,0.10705017126172647,0.08156170424763602,-0.4198165732267619,0.028362980950994942,-0.007780107697926284
12.5,1.007741578806676,-0.18073744352654264,0.7504257105071465,-0.10282879408677913,0.031627093669701976,0.07149901380670612,0.039118145895803536,0.1383386292807407,0.0781817243946669,-0.44792217299154313,0.02498248160734279,-0.01447482649137981
13.0,1.0243834990904366,-0.14528505896173205,0.7813994883434655,-0.0362553628850528,0.03333333333333331,0.06666666666666671,0.06193606717293456,0.1331221696181984,0.07453559924999302,-0.4664717001599027,0.021438127690736983,-0.017548519902821094
13.5,1.0419880108371407,-0.11246252318061656,0.8099787193730547,0.01477791943257388,0.0353812003751834,0.06124260355029586,0.05723067063275535,0.10219550584144942,0.07072825340419193,-0.5080993603818269,0.021015982120651408,-0.016819334490434403
14.0,1.0607303075740808,-0.0825732802736221,0.8437786497584078,0.05691094847542035,0.03777069479525216,0.05522682445759371,0.06752895567636907,0.08417767191551645,0.06690760438833511,-0.5384848835086795,0.018719339693455614,-0.016843507620696523
14.5,1.080785582828548,-0.05592077433117537,0.9000587110882065,0.10126982085810982,0.04050181659353963,0.0486193293885602,0.11249264269414458,0.08866455834188931,0.06327903552970791,-0.5363946248417972,0.010873604563973658,-0.01972358241426143
15.0,1.1023290301278337,-0.032808449443702425,0.9441350145920551,0.1277855368826376,0.04357456577004587,0.041420118343195284,0.08814184750482798,0.053024959275706496,0.060119622300978864,-0.5865010774256126,0.01136267338009965,-0.017219882725885125
15.5,1.1255358429992306,-0.013539749701629855,0.9996081198481888,0.139702783514703,0.046988942324770785,0.033629191321499025,0.11100946597102067,0.02384808238807304,0.05778307026922869,-0.5565885561122415,0.006190719950479196,-0.014346142428290687
16.0,1.1505812149700294,0.001581880804615965,1.0523028619012886,0.14237797140013547,0.05074494625771441,0.02524654832347145,0.10553154130620596,0.005357587680169144,0.05667837129759202,-0.5526722273979712,0.004349175802024923,-0.012090712995221721
16.5,1.1776403395675221,0.01225299798460866,1.1066499043217546,0.12396934965882005,0.05484257756887674,0.01627218934911251,0.10871450945332271,-0.03682416177932134,0.05720570304271798,-0.45108395591644884,0.001711850336132156,-0.005862000054577754
17.0,1.206888410319,0.018170157747922744,1.1459810023739234,0.10159865485792638,0.05928183625825785,0.0067061143984221,0.07860297640890021,-0.04470770669440763,0.059659936980151256,-0.3983914703490084,0.004158626779443429,-0.0032014676017173907
17.5,1.2385006207517555,0.01902991600413051,1.1986347068086443,0.0723516388433753,0.06406272232585764,-0.003451676528599623,0.105286724564956,-0.05848254272951656,0.06415564248496015,-0.30663293331969915,-0.00013580882959871293,0.00017091433616721503
18.0,1.27265216439308,0.014528828662806692,1.2174757546926125,0.048148907228645565,0.06918523577167605,-0.014201183431952591,0.037674406937480094,-0.04839558635312473,0.07062768904367726,-0.2438679882423829,0.00866872385346634,5.7432435533326474e-05
18.5,1.3095182347702643,0.004363451633523585,1.2174757546926125,0.048148907228645565,0.07464937659571329,-0.02554240631163704,0.0,0.0,0.07889831396371777,-0.24177881908265408,0.01666918566733651,-0.006932786190675902
19.0,1.349274025410601,-0.011769659174142966,1.2177617465474169,0.04439074158415149,0.08045514479796921,-0.03747534516765283,0.000570473166979404,-0.007496481529916981,0.08875489744175762,-0.17551568928822533,0.0211396950494174,-0.008613926439603032
19.5,1.3920947298413813,-0.03417394785062111,1.2068203059076776,-0.10842279846749843,0.08660254037844388,-0.04999999999999996,-0.02193183477382521,-0.30631078867654343,0.09999999999999999,0.27827363406924355,0.029380879908597276,0.033055963929342076
